LSOA11CD,PTAI
E01023204,69.09843063
E01023205,252.9566715
E01023206,551.9429506
E01023207,42.54135551
E01023208,643.3019234
E01023209,1.006631304
E01023210,48.45633194
E01023211,213.3113097
E01023212,8.811941333
E01023213,804.757286
E01023214,41.69683888
E01023215,342.2696939
E01023216,1519.679016
E01023217,32.95537674
E01023218,221.5009924
E01023219,38.26861685
E01023220,62.49054997
E01023221,1368.239817
E01023222,776.873326
E01023223,12.77323965
E01023224,350.696346
E01023225,68.59961425
E01023226,7.236581094
E01023227,279.6469808
E01023228,1.612810877
E01023229,83.77210141
E01023230,1643.591013
E01023231,6.22467819
E01023232,814.1435777
E01023233,2.033161669
E01023234,593.5640182
E01023235,28.43170769
E01023236,3.778791785
E01023237,1207.610457
E01023238,1.702970357
E01023239,8.091350907
E01023240,113.8204683
E01023241,1.004983896
E01023242,1402.325007
E01023243,1.27067282
E01023244,166.8274459
E01023245,495.168756
E01023246,138.6797213
E01023247,258.5341263
E01023248,593.8772788
E01023249,198.9106158
E01023250,36.733208
E01023251,37.25413657
E01023252,92.19137904
E01023253,86.94726893
E01023254,448.5761833
E01023255,68.92098955
E01023256,96.17321042
E01023257,72.44374662
E01023258,64.84876613
E01023259,5.221409774
E01023260,128.9608499
E01023261,55.14191118
E01023262,202.6587614
E01023263,6.8542178
E01023264,377.7007316
E01023265,19.21350204
E01023266,122.7238169
E01023267,2.106543853
E01023268,445.9993055
E01023269,608.2538343
E01023270,30.86441796
E01023271,2.629994479
E01023272,98.07243858
E01023273,830.5219384
E01023274,119.9618764
E01023275,19.30407933
E01023276,266.2405241
E01023277,606.8139576
E01023278,70.1827226
E01023279,253.4451411
E01023280,686.5552448
E01023281,203.9696093
E01023282,502.9337231
E01023284,439.8660452
E01023285,39.17264425
E01023286,327.1590424
E01023287,498.617214
E01023288,214.2571427
E01023289,561.8998025
E01023290,472.2931336
E01023291,312.7968825
E01023292,53.80764589
E01023293,80.26721506
E01023294,2237.150081
E01023295,56.93822876
E01023296,241.8816823
E01023297,14.00970168
E01023298,80.18886684
E01023299,106.3423132
E01023300,234.6523372
E01023301,142.0399964
E01023302,52.4366811
E01023303,77.02719672
E01023304,495.3005865
E01023305,254.1658216
E01023306,9.517661073
E01023307,137.8391704
E01023308,676.7276736
E01023309,1205.557884
E01023310,484.3054569
E01023311,2220.574486
E01023312,1495.728487
E01023313,1637.436084
E01023314,4059.95568
E01023315,288.4288116
E01023316,364.3870107
E01023317,548.8091989
E01023318,866.9183851
E01023319,83.4523449
E01023320,133.1775376
E01023321,29.28573272
E01023322,36.36579947
E01023323,41.82482181
E01023324,162.6180483
E01023325,142.1334818
E01023326,131.022282
E01023327,304.6562205
E01023328,0.973717766
E01023329,19.38499781
E01023330,134.4612116
E01023331,1190.90251
E01023332,7.821133308
E01023333,165.1140413
E01023334,169.4231342
E01023335,250.4197463
E01023336,0.089872815
E01023337,438.0229468
E01023338,21.1986625
E01023339,324.2314191
E01023340,0.799048561
E01023341,282.2203348
E01023342,44.15081171
E01023343,298.0268958
E01023344,121.8300369
E01023345,0.187854474
E01023346,628.5191325
E01023347,104.8677931
E01023348,0.941689217
E01023349,6.605181102
E01023350,425.5022842
E01023351,87.11335593
E01023352,7.613353077
E01023354,18.70882372
E01023355,506.7518613
E01023356,102.765035
E01023357,2.013522463
E01023358,4.313624659
E01023359,624.2175103
E01023360,249.6506659
E01023361,33.27023556
E01023362,482.1088071
E01023363,7.867590477
E01023364,437.3277314
E01023365,1457.920149
E01023366,153.1084724
E01023367,11.21199563
E01023368,955.4892561
E01023369,19.94207439
E01023370,172.5113033
E01023371,402.1165529
E01023372,100.4316964
E01023373,14.19774461
E01023374,19.59176078
E01023375,62.81755966
E01023376,90.01286194
E01023377,499.2353993
E01023378,448.9521186
E01023379,74.57799693
E01023380,412.4974988
E01023381,189.6108667
E01023382,92.49963274
E01023383,57.69620319
E01023384,45.62873681
E01023385,105.65275
E01023386,81.66628556
E01023387,442.2918756
E01023388,175.571227
E01023389,32.8748834
E01023390,893.7448207
E01023391,12.59123168
E01023392,287.1208385
E01023393,39.03786665
E01023394,222.1073768
E01023395,220.9718613
E01023396,66.35412255
E01023397,81.64620546
E01023398,57.41502906
E01023399,538.5852955
E01023400,55.893105
E01023401,170.7778182
E01023402,1256.414135
E01023403,543.0924668
E01023404,789.2262435
E01023405,1166.811159
E01023406,282.5667358
E01023407,513.341058
E01023408,436.3046628
E01023409,1395.897416
E01023410,901.395977
E01023411,858.217739
E01023412,620.8715959
E01023413,924.6064827
E01023414,104.8059578
E01023415,335.13208
E01023416,1674.693469
E01023417,298.5872663
E01023418,680.2211707
E01023419,456.3812333
E01023420,254.3039244
E01023421,415.5990055
E01023422,261.0095033
E01023423,437.3426138
E01023424,3.102711732
E01023425,9.781611048
E01023426,19.38646441
E01023427,20.88379033
E01023428,111.536149
E01023429,302.4955228
E01023430,129.4138626
E01023431,224.9576671
E01023432,131.6823423
E01023433,524.0060756
E01023434,930.3976013
E01023435,409.193486
E01023436,153.1865195
E01023437,313.1204583
E01023438,556.5793408
E01023439,879.8880407
E01023440,313.8130522
E01023441,272.8283433
E01023442,19.45051784
E01023443,28.84363201
E01023444,449.7900394
E01023445,18.14605249
E01023446,69.29690476
E01023447,247.7689381
E01023448,764.4268018
E01023449,76.32856747
E01023450,2693.664219
E01023451,95.35104067
E01023452,664.3793878
E01023453,32.30717832
E01023454,195.2847392
E01023455,970.0086114
E01023456,269.9615904
E01023457,632.9245127
E01023458,359.5133077
E01023459,780.3113269
E01023460,29.55153168
E01023461,66.32570714
E01023462,0.010358319
E01023463,95.36196519
E01023464,54.85661984
E01023465,4.909344336
E01023466,132.5444434
E01023467,26.07280704
E01023468,363.7894925
E01023469,629.6178133
E01023470,10.41131159
E01023471,384.1878457
E01023472,8.625011783
E01023473,274.2122394
E01023474,141.7176822
E01023475,292.6228655
E01023476,220.3765154
E01023477,355.8996807
E01023478,694.9214269
E01023479,166.7638907
E01023480,1449.529885
E01023481,1908.724849
E01023482,1115.076251
E01023483,1479.312782
E01023484,2424.547151
E01023485,2.775743773
E01023486,439.0646886
E01023487,9.636722526
E01023488,1368.143691
E01023489,226.2312561
E01023490,12.45413561
E01023491,247.4400409
E01023492,89.04322517
E01023493,1.503461659
E01023494,4.471075552
E01023495,1186.319869
E01023496,481.5843035
E01023497,210.9906988
E01023498,310.2613822
E01023499,21.55623124
E01023500,1180.66265
E01023501,4.175402299
E01023502,220.2755202
E01023503,219.3852073
E01023504,290.9061273
E01023505,692.7535144
E01023506,57.42155331
E01023507,184.7624279
E01023508,8.821524289
E01023509,100.205576
E01023510,29.01384249
E01023511,162.7484239
E01023512,57.20654801
E01023513,178.9303891
E01023514,81.80533261
E01023515,162.7444875
E01023516,166.1297203
E01023517,162.9229273
E01023518,123.8014398
E01023519,309.5712043
E01023520,220.0088827
E01023523,85.95528698
E01023524,200.3770231
E01023525,735.8411784
E01023526,110.0718414
E01023527,23.55348276
E01023528,272.2531464
E01023529,32.36780571
E01023530,52.10635295
E01023531,2.446902064
E01023532,27.19218458
E01023533,55.55076849
E01023534,52.9655959
E01023535,9.362947338
E01023536,26.41041147
E01023537,9.36591306
E01023538,479.1500603
E01023539,107.379563
E01023540,26.00474035
E01023541,104.4893572
E01023542,160.9580117
E01023543,715.6471912
E01023544,411.3144541
E01023545,27.9371197
E01023546,168.0026521
E01023547,410.156637
E01023548,369.345003
E01023549,105.7090988
E01023550,33.12594492
E01023551,182.7487006
E01023552,168.1467594
E01023553,100.9023019
E01023554,82.0588497
E01023555,155.072754
E01023556,59.09790154
E01023557,1424.098108
E01023558,7.158609544
E01023559,151.6221235
E01023560,1.812726744
E01023561,138.993775
E01023562,978.2019312
E01023563,21.79942214
E01023564,10.34772302
E01023565,815.4780572
E01023566,39.09312148
E01023567,172.7315689
E01023568,666.2881093
E01023569,16.34063971
E01023570,21.88558884
E01023571,893.1909045
E01023572,189.358529
E01023573,23.52762278
E01023574,298.9148419
E01023575,96.15980155
E01023576,20.4380324
E01023577,592.4361791
E01023578,916.9097625
E01023579,135.9127913
E01023580,4.949313927
E01023581,578.6234368
E01023582,1415.274223
E01023583,384.1699874
E01023584,624.8291104
E01023585,1093.626509
E01023586,512.2062236
E01023587,369.7480166
E01023588,475.150237
E01023589,87.07913364
E01023590,146.3771056
E01023591,5.028376134
E01023592,22.07235248
E01023593,135.3545727
E01023594,504.051921
E01023595,374.2668026
E01023596,28.82612629
E01023597,6.017892745
E01023598,36.04218154
E01023600,429.7627128
E01023601,266.5941111
E01023602,130.2787049
E01023603,121.7873241
E01023604,9.763945222
E01023605,41.1355103
E01023606,70.08998195
E01023607,156.1818412
E01023608,0.310304057
E01023609,371.0712915
E01023610,11.75419124
E01023611,33.82007977
E01023612,23.64226689
E01023613,212.4715994
E01023614,69.216572
E01023615,18.45162739
E01023616,148.1264317
E01023617,109.2773165
E01023618,185.0923999
E01023619,13.03063323
E01023620,254.4994503
E01023621,128.3287968
E01023622,103.0742698
E01023623,8.58308801
E01023624,22.72814938
E01023625,172.5127838
E01023626,99.72670843
E01023627,21.61969226
E01023628,882.6582784
E01023629,119.414116
E01023630,117.9283765
E01023631,15.66961648
E01023632,58.64281848
E01023633,155.8879215
E01023634,238.0929415
E01023635,34.73706069
E01023636,10.5301411
E01023637,369.606043
E01023638,104.2865968
E01023639,29.77290916
E01023640,68.38228417
E01023641,348.2721091
E01023642,39.98797973
E01023643,303.2084047
E01023644,196.8466799
E01023645,103.717177
E01023646,139.5727896
E01023647,319.6523095
E01023648,70.85011122
E01023649,170.5745153
E01023650,141.1380978
E01023651,472.7312257
E01023652,117.7793979
E01023653,110.7730825
E01023654,387.4784121
E01023655,526.608791
E01023656,54.64222811
E01023657,65.15314069
E01023658,420.9864781
E01023659,50.98869443
E01023660,136.9666853
E01023661,61.453369
E01023662,25.62083702
E01023663,50.13907748
E01023664,169.6784496
E01023665,770.8607322
E01023666,532.7876378
E01023667,62.0018685
E01023668,218.3256582
E01023669,154.5543123
E01023670,38.33324682
E01023671,500.266484
E01023672,374.9672503
E01023673,3.475016007
E01023674,996.2933409
E01023675,8.612534127
E01023676,67.71608371
E01023677,6.24975091
E01023678,6.818280375
E01023679,91.58268869
E01023680,14.42051825
E01023681,168.719861
E01023682,13.04702018
E01023683,370.416847
E01023684,18.38764393
E01023685,23.37525798
E01023686,18.84409216
E01023687,1018.519115
E01023688,2169.836703
E01023689,99.20001874
E01023690,142.6517063
E01023691,5.079689173
E01023692,277.6388723
E01023693,67.049206
E01023694,292.13869
E01023695,24.68628556
E01023696,100.1067855
E01023697,124.8083385
E01023698,87.51891099
E01023699,40.76955591
E01023700,229.3943466
E01023701,58.56858864
E01023702,14.55378373
E01023703,294.5892419
E01023704,57.18084086
E01023705,505.5111105
E01023706,236.909709
E01023708,13.97895943
E01023709,309.9123216
E01023710,33.4845282
E01023711,364.3333535
E01023712,437.0035165
E01023713,15.78215514
E01023714,73.33116826
E01023715,274.7409565
E01023716,284.244938
E01023717,1238.066135
E01023718,157.546997
E01023719,624.3722804
E01023720,81.45020328
E01023721,425.5452392
E01023722,206.2626997
E01023723,17.26999552
E01023724,56.12112092
E01023725,78.71316957
E01023726,106.7935419
E01023727,20.67747718
E01023728,54.07569623
E01023729,7.813806717
E01023730,33.02922165
E01023731,299.0325406
E01023732,7.435642269
E01023733,323.0560981
E01023734,218.1097725
E01023735,774.204403
E01023736,208.2331438
E01023737,452.2937008
E01023738,5.265470189
E01023739,25.14043113
E01023740,43.68093078
E01023741,98.54039711
E01023742,169.4620618
E01023743,42.40895352
E01023744,170.8935783
E01023745,57.23390591
E01023746,17.37469984
E01023747,176.1049402
E01023748,35.13310998
E01023749,248.8038333
E01023750,862.1689844
E01023751,79.48463429
E01023752,275.9480812
E01023753,33.06571352
E01023754,22.87630459
E01023755,90.04497953
E01023756,70.29998994
E01023757,75.70175873
E01023758,50.28748315
E01023759,81.48911161
E01023760,14.60481934
E01023761,231.5393141
E01023762,216.404225
E01023763,186.6498275
E01023764,489.9482187
E01023765,76.67407799
E01023766,106.1472552
E01023767,145.3594718
E01023768,211.9749409
E01023769,29.34448684
E01023770,35.91693311
E01023771,50.58475548
E01023772,436.9854045
E01023773,94.9169445
E01023774,24.36306818
E01023775,113.7072185
E01023776,27.50828121
E01023777,152.5565611
E01023778,186.4562642
E01023779,90.5158334
E01023780,237.1270146
E01023781,45.04184108
E01023782,354.1344844
E01023783,133.6568684
E01023784,322.4350704
E01023785,75.02653671
E01023786,186.2468557
E01023787,49.163667
E01023788,22.21767412
E01023789,131.8182547
E01023790,50.18578461
E01023791,25.1100579
E01023792,52.49005456
E01023793,4.910395556
E01023794,2.892662849
E01023795,246.8994161
E01023796,122.2426893
E01023797,2.663775583
E01023798,104.6410617
E01023799,20.68292966
E01023800,11.04670427
E01023801,84.91341617
E01023802,127.1840768
E01023803,62.35441617
E01023804,162.17802
E01023805,19.98055048
E01023806,114.9154377
E01023807,103.5517888
E01023808,54.8260275
E01023809,7.489205264
E01023810,2274.261595
E01023811,63.47394789
E01023812,11.35801287
E01023813,2543.079865
E01023814,25.04655942
E01023815,54.44313906
E01023816,40.52828647
E01023817,1603.188794
E01023818,492.8613055
E01023819,16.44018659
E01023820,6.037575219
E01023821,1079.04582
E01023822,190.817624
E01023823,24.03411095
E01023824,15.13308344
E01023825,2931.198775
E01023826,46.98828269
E01023827,7.208354387
E01023828,3728.264697
E01023829,33.57609216
E01023830,18.93104129
E01023831,1405.230807
E01023832,117.7905549
E01023833,25.41932561
E01023834,1620.89407
E01023835,703.2783163
E01023836,233.7251119
E01023837,57.07115069
E01023838,5.99385679
E01023839,31.58025642
E01023840,2566.878729
E01023841,102.5791324
E01023842,3642.585415
E01023843,21.1625667
E01023844,169.4348187
E01023845,119.3423169
E01023846,10.40847204
E01023847,28.57011671
E01023848,96.76220809
E01023849,19.12129799
E01023850,25.14938206
E01023851,8.975932791
E01023852,149.7514212
E01023853,88.2913149
E01023854,2144.768183
E01023855,36.20134881
E01023856,560.3058442
E01023857,1016.55516
E01023858,805.5863159
E01023859,298.367989
E01023860,976.4646439
E01023861,22.40923666
E01023862,229.296411
E01023863,2.993197947
E01023864,84.26934451
E01023865,26.58502945
E01023866,24.23534057
E01023867,31.36554172
E01023868,5.682965738
E01023869,819.7189295
E01023870,10.31309219
E01023871,14.51219039
E01023872,1499.101612
E01023873,25.56504678
E01023874,331.8647675
E01023875,92.62268098
E01023876,77.61780903
E01023877,60.03432759
E01023878,75.98822492
E01023879,96.86648215
E01023880,160.9852309
E01023881,21.87806725
E01023882,517.060923
E01023883,402.3015409
E01023884,150.1143187
E01023885,9.535779152
E01023886,75.75557704
E01023887,194.4754143
E01023888,70.62933887
E01023889,3.013137182
E01023890,479.9547903
E01023891,1059.903339
E01023892,4.150388598
E01023893,140.6713199
E01023894,17.78585738
E01023895,2.279513506
E01023896,44.8044432
E01023897,72.66176794
E01023898,647.3742347
E01023899,219.8133742
E01023900,3.287589636
E01023901,1539.102504
E01023902,60.35783312
E01023903,2.667017902
E01023904,549.958614
E01023905,69.03144276
E01023906,170.8138203
E01023907,107.3016833
E01023908,43.44145051
E01023909,35.78280313
E01023910,531.6197251
E01023911,32.34307507
E01023912,7.981878072
E01023913,118.1283055
E01023914,1235.938775
E01023915,48.77458213
E01023916,422.6708471
E01023917,146.9939264
E01023918,691.2432052
E01023919,4.004216202
E01023920,294.9283552
E01023921,10.8242758
E01023922,114.7639087
E01023923,11.67600855
E01023924,18.03119277
E01023925,269.7280663
E01023926,23.3333114
E01023927,324.4720599
E01023929,29.99972358
E01023930,899.6366478
E01023932,516.3744894
E01023933,22.54430145
E01023934,149.1098319
E01023935,257.5848124
E01023936,23.84942331
E01023937,144.4499671
E01023938,57.29178706
E01023939,286.4372099
E01023940,268.4598521
E01023941,285.9778745
E01023942,57.23770085
E01023943,209.600651
E01023944,168.100109
E01023945,153.3008306
E01023946,445.9290652
E01023947,269.0445456
E01023948,192.2276522
E01023949,744.7124861
E01023950,257.2274747
E01023951,338.5612699
E01023952,132.0876049
E01023953,804.1892477
E01023954,0.01529827
E01023955,110.3645048
E01023956,226.130706
E01023957,413.3871684
E01023958,21.61791345
E01023959,219.5496249
E01023960,252.9440907
E01023961,596.1460469
E01023962,276.4769014
E01023963,167.7432929
E01023964,730.9011992
E01023965,254.3712778
E01023966,456.3765091
E01023967,756.1579262
E01023968,388.0437777
E01023969,238.5827196
E01023970,438.2421515
E01023971,463.4690003
E01023972,244.5018205
E01023973,18.21547896
E01023974,242.1996409
E01023975,257.3472506
E01023976,275.2271405
E01023977,20.56934691
E01023978,133.5270632
E01023979,74.95860965
E01023980,397.2805317
E01023981,210.574382
E01023983,234.3619511
E01023984,217.4199912
E01023985,675.8789226
E01023986,127.7194145
E01023987,81.68202561
E01023988,239.0153162
E01023989,115.5937156
E01023990,79.96448805
E01023992,222.8705166
E01023993,105.6302142
E01023995,162.5482607
E01023996,509.1136693
E01023997,138.8432667
E01023998,380.7267273
E01023999,45.60557544
E01024001,62.28454132
E01024002,297.0342909
E01024003,181.4565641
E01024004,1227.15369
E01024005,290.5560389
E01024006,408.1058818
E01024008,1561.766712
E01024009,407.0961068
E01024010,241.799795
E01024011,604.1346114
E01024012,160.4800544
E01024013,66.84920889
E01024014,1241.018439
E01024015,225.5696151
E01024016,94.37080691
E01024017,9.91840302
E01024019,215.9352702
E01024020,343.6366896
E01024021,342.9865922
E01024022,248.7567446
E01024023,14.30425652
E01024024,200.4876419
E01024025,117.0535048
E01024026,67.21051458
E01024027,137.4205084
E01024028,29.4213811
E01024029,4.032624793
E01024031,33.53080285
E01024032,67.51281359
E01024033,15.54604582
E01024034,98.1701292
E01024035,478.0183199
E01024036,105.1978309
E01024037,427.0873345
E01024038,75.97013414
E01024039,254.5058413
E01024040,39.02846269
E01024041,81.72546213
E01024042,18.02978138
E01024043,10.02536286
E01024044,13.44532349
E01024045,27.4563789
E01024046,5.214112559
E01024047,12.76335415
E01024048,10.97511789
E01024049,2.994403527
E01024052,37.06226423
E01024053,60.43795481
E01024054,247.3971548
E01024055,249.3766222
E01024056,75.04104834
E01024057,34.53120935
E01024058,167.3067158
E01024059,91.90873985
E01024060,182.8341124
E01024061,61.44685861
E01024062,439.5922655
E01024063,219.8925646
E01024064,210.1927039
E01024065,133.9379626
E01024066,42.41513363
E01024067,52.17406689
E01024068,52.99817002
E01024069,51.38857514
E01024070,317.3498921
E01024071,130.3632928
E01024072,241.9843947
E01024073,40.86532184
E01024074,60.43415124
E01024075,107.9802675
E01024076,258.523798
E01024077,53.4972614
E01024078,15.44949619
E01024079,64.79638695
E01024080,135.6035107
E01024081,281.7272964
E01024082,680.4963641
E01024083,149.3080323
E01024084,761.4431433
E01024085,159.2779887
E01024086,212.7221226
E01024087,8.800089011
E01024088,572.7530037
E01024089,370.4721215
E01024090,29.29869769
E01024091,307.3275996
E01024092,0.949289494
E01024093,20.62830326
E01024094,1347.665595
E01024095,32.55662835
E01024096,793.2649715
E01024097,290.8166194
E01024098,127.7629164
E01024099,297.2734941
E01024100,204.6591465
E01024101,346.5549389
E01024102,227.5011555
E01024103,7.475603492
E01024104,107.9306112
E01024105,8.173165531
E01024106,246.1505892
E01024107,26.17171686
E01024108,102.1288017
E01024109,45.22955484
E01024110,83.15939465
E01024111,164.9950166
E01024112,39.30788833
E01024113,280.1457312
E01024114,174.4762753
E01024115,107.0403783
E01024116,73.68437398
E01024117,5.555805356
E01024118,143.0942038
E01024119,12.29600221
E01024120,15.21332536
E01024121,2280.390961
E01024122,23.78406698
E01024123,48.59084587
E01024124,1005.031228
E01024126,782.7679157
E01024127,984.6082804
E01024128,93.7563081
E01024129,204.8669416
E01024130,574.2123482
E01024131,278.5118962
E01024132,26.27259592
E01024133,714.9925475
E01024134,515.0230875
E01024135,95.80690887
E01024136,87.61869221
E01024137,478.1363357
E01024138,4.565299112
E01024139,9.395960586
E01024140,214.2242558
E01024141,97.34885097
E01024142,20.86638745
E01024143,47.28893625
E01024144,4.705138407
E01024145,203.2795363
E01024146,21.19612369
E01024147,85.35308953
E01024148,73.75494508
E01024149,38.36569255
E01024150,333.4277507
E01024151,429.447813
E01024152,78.52696065
E01024153,53.90063108
E01024154,22.8433955
E01024155,2.397798797
E01024156,2.669768529
E01024157,40.84272417
E01024158,61.95271472
E01024159,68.1887938
E01024160,24.12471858
E01024161,34.21900137
E01024162,112.4672803
E01024163,2.07981348
E01024164,171.6199728
E01024165,20.7646329
E01024166,0.346837861
E01024167,271.6474453
E01024168,77.10166616
E01024169,10.0825398
E01024170,47.13041538
E01024171,10.76019631
E01024172,2.225798919
E01024173,95.50495027
E01024174,4.356988802
E01024175,28.64927152
E01024176,25.92646376
E01024177,41.79509484
E01024178,3.520908739
E01024179,216.1550275
E01024180,8.185222987
E01024181,230.1313078
E01024182,1.630586401
E01024183,19.92335079
E01024184,39.11565946
E01024185,148.8988393
E01024186,14.19436452
E01024187,165.0931677
E01024188,74.38865587
E01024189,224.4032638
E01024190,166.0092334
E01024191,99.89078486
E01024192,23.91388375
E01024193,215.8015205
E01024194,45.7545925
E01024195,65.67730388
E01024196,299.1980085
E01024197,14.98778745
E01024198,2.699876486
E01024200,92.43044743
E01024201,14.59522874
E01024202,14.31834028
E01024203,27.74591406
E01024204,85.92077689
E01024205,280.2106839
E01024206,56.14185476
E01024207,508.3951403
E01024208,158.6841122
E01024209,4.025633517
E01024212,331.3181281
E01024213,34.82575517
E01024214,158.636255
E01024215,257.6728457
E01024216,109.5819006
E01024217,16.97491038
E01024218,28.29242894
E01024219,106.4693917
E01024220,408.0498803
E01024221,170.8223341
E01024222,176.3314191
E01024223,29.18572606
E01024224,116.7455667
E01024225,930.5553129
E01024226,324.9557155
E01024227,83.35306352
E01024228,340.3569226
E01024229,641.0086002
E01024230,41.30035419
E01024231,168.5779147
E01024232,84.12577302
E01024233,847.9385259
E01024234,6.381243138
E01024235,118.2566087
E01024236,32.30288785
E01024237,14.86906972
E01024238,16.94446125
E01024239,30.51327708
E01024240,71.63759472
E01024241,87.62179343
E01024242,11.10198477
E01024243,53.62259239
E01024244,10.65734884
E01024245,188.3692384
E01024246,650.8959118
E01024247,74.41260097
E01024248,197.7836302
E01024249,472.7954955
E01024250,427.6588753
E01024251,29.09781813
E01024252,720.4757816
E01024253,78.22899497
E01024254,125.5483723
E01024255,156.9612385
E01024256,18.67305613
E01024257,235.0850724
E01024258,105.0490746
E01024259,565.5147488
E01024260,294.9380598
E01024261,146.0187077
E01024262,41.96133115
E01024263,447.4573509
E01024264,388.7770771
E01024265,27.42198511
E01024266,1390.91625
E01024267,1185.179455
E01024268,773.4890216
E01024269,398.6978422
E01024270,271.7575187
E01024271,656.7521587
E01024272,1403.152671
E01024273,329.5256617
E01024274,441.7884235
E01024275,1549.224767
E01024276,49.29404885
E01024277,737.1042692
E01024278,584.361301
E01024279,814.356168
E01024280,1343.103163
E01024281,316.0714169
E01024282,12.88322664
E01024283,308.4753402
E01024284,101.4676015
E01024285,260.9793172
E01024286,4.828852011
E01024287,100.6636325
E01024288,406.6604391
E01024290,46.08754063
E01024291,874.401046
E01024292,249.0434476
E01024293,4.543711026
E01024294,237.6660493
E01024295,161.5529752
E01024296,110.6855093
E01024297,328.5833021
E01024298,181.3420717
E01024299,83.8367833
E01024300,12.62367914
E01024301,59.3863613
E01024302,4.244824787
E01024303,20.33089012
E01024304,102.5142388
E01024305,45.4965988
E01024306,54.14097481
E01024307,599.7343179
E01024308,60.62400867
E01024309,422.450953
E01024310,418.1957378
E01024311,509.5943021
E01024312,438.9004993
E01024313,210.4738281
E01024314,48.57245954
E01024315,86.26482601
E01024316,168.1742323
E01024317,61.94820573
E01024318,69.44018296
E01024319,56.81743922
E01024320,14.33292813
E01024321,200.7222293
E01024322,6.69002901
E01024323,11.35977574
E01024324,118.9724186
E01024325,28.73989675
E01024326,1732.606498
E01024327,70.81858735
E01024328,1714.106568
E01024329,45.56647195
E01024330,140.8460289
E01024331,4.113282772
E01024332,138.9198779
E01024333,1.004629438
E01024334,418.083129
E01024335,47.67436179
E01024336,15.10065999
E01024337,6.054381015
E01024338,269.0535362
E01024339,173.5955481
E01024340,4.95027338
E01024341,119.9712319
E01024342,27.97105561
E01024343,201.3822471
E01024344,4.928831801
E01024345,150.7132394
E01024346,229.333772
E01024347,20.3723091
E01024348,50.02817712
E01024349,119.7321894
E01024350,5.259909423
E01024351,41.0214356
E01024352,1.116645803
E01024353,104.1809475
E01024354,5.735854271
E01024355,191.9733585
E01024356,166.2649156
E01024357,12.56032414
E01024358,0.815367684
E01024360,140.1502926
E01024361,117.862743
E01024362,41.61805683
E01024363,186.1067056
E01024364,44.35720339
E01024365,172.8197615
E01024366,238.2366948
E01024367,16.01258795
E01024369,174.3528258
E01024371,30.87235825
E01024372,0.521596598
E01024373,10.48799418
E01024374,246.4529241
E01024375,30.81453052
E01024376,39.78990707
E01024377,10.75864684
E01024378,7.317589952
E01024379,13.24402035
E01024380,62.90580047
E01024381,12.85932483
E01024382,101.2301049
E01024383,13.33134171
E01024384,58.74485087
E01024385,82.20509991
E01024386,9.296228637
E01024387,323.6576573
E01024388,173.046165
E01024389,22.35244771
E01024390,31.86583599
E01024391,539.0859086
E01024392,366.8898205
E01024393,227.9316381
E01024394,242.4574657
E01024395,7.781869698
E01024396,219.3149649
E01024397,3.472279517
E01024398,43.8446531
E01024399,4.672661405
E01024400,203.3742095
E01024401,163.4974494
E01024402,4.890663502
E01024403,158.1043374
E01024404,109.6090298
E01024405,38.97050746
E01024406,79.89841689
E01024407,14.41157004
E01024408,67.61240789
E01024409,1.1578408
E01024410,34.63434931
E01024411,53.93764577
E01024413,37.10005011
E01024414,107.2346161
E01024415,1212.380474
E01024416,454.3908263
E01024417,198.8091439
E01024418,455.6077757
E01024419,641.0840407
E01024420,313.3370546
E01024421,123.817545
E01024422,262.9289259
E01024423,707.3579023
E01024424,240.979632
E01024425,295.2959839
E01024426,10.9461326
E01024427,148.9488416
E01024428,145.5531014
E01024429,63.34637279
E01024430,134.3131419
E01024431,1544.25694
E01024432,302.441166
E01024433,693.1414363
E01024434,531.2887337
E01024435,259.8569085
E01024436,372.588838
E01024437,38.87287243
E01024438,90.12188081
E01024439,138.0377292
E01024440,264.7732383
E01024441,382.9647775
E01024442,15.07726013
E01024443,136.1390944
E01024444,47.40013576
E01024445,190.8554764
E01024446,425.3333199
E01024447,168.8162307
E01024448,510.4862241
E01024449,431.4457231
E01024450,21.74615178
E01024451,117.6006859
E01024452,90.02274924
E01024453,173.3219553
E01024454,7.33774139
E01024455,159.5256037
E01024456,576.2427868
E01024457,24.50392776
E01024458,293.4380541
E01024459,6.389504665
E01024460,36.11837735
E01024461,305.3036448
E01024462,279.4108931
E01024463,168.3440007
E01024464,84.73795331
E01024465,344.0866168
E01024466,355.8364932
E01024467,667.3704643
E01024468,395.9731462
E01024469,375.867932
E01024470,97.43253236
E01024471,138.3362021
E01024472,420.7518086
E01024473,267.909658
E01024474,106.057199
E01024475,663.8426965
E01024476,139.8537736
E01024477,57.68880574
E01024478,161.749036
E01024479,131.7932255
E01024480,146.1376409
E01024481,78.31211918
E01024482,408.6022196
E01024483,266.6548348
E01024484,400.6561365
E01024485,63.20310065
E01024486,90.87212118
E01024487,37.04912764
E01024488,0.7288471
E01024489,36.39510646
E01024490,32.79405901
E01024491,196.0647717
E01024492,221.9934034
E01024493,264.3287564
E01024494,113.9337606
E01024495,236.1375806
E01024496,66.88102045
E01024497,307.2159508
E01024498,132.9564962
E01024499,452.529296
E01024500,89.77447006
E01024501,287.7652475
E01024502,162.3612004
E01024503,122.8306312
E01024504,105.401862
E01024505,149.9241963
E01024507,83.35363934
E01024508,244.8274665
